,comment_id,parent_id,author_name,author_url,comment_text,published_at,like_count,source_id
8974,UgibHT_AHJgfj3gCoAEC,,@cookiezforever6684,https://yt3.ggpht.com/ytc/AIdro_kvbJI215BaoJ4bQ5FFrlBjSW9BZQCVxAckrvQU8gWnIro=s48-c-k-c0x00ffffff-no-rj,#MOTHERMONSTER,2014-03-14T00:44:04Z,0,3
8975,UggupNIL-Bli6HgCoAEC,,@robinquivies8190,https://yt3.ggpht.com/ytc/AIdro_lTichF4r_0ctWIv28PoPB33J7h6zbI1UvBV6-Wj7J3A4A=s48-c-k-c0x00ffffff-no-rj,It hurts rewatching this and just knowing how depressed and stoned Gaga was during this. So glad she's happy again <3,2014-03-06T03:05:07Z,0,3
8976,UgjatQqW-v-hqHgCoAEC,,@yagmurylmaz3138,https://yt3.ggpht.com/ytc/AIdro_laaRGdAeqIx7Bs7LaDBiF93SLJDg5eletrD1jz6mM=s48-c-k-c0x00ffffff-no-rj,,2014-02-28T00:04:34Z,0,3
8977,UggPzubX2gdBd3gCoAEC,,@yagmurylmaz3138,https://yt3.ggpht.com/ytc/AIdro_laaRGdAeqIx7Bs7LaDBiF93SLJDg5eletrD1jz6mM=s48-c-k-c0x00ffffff-no-rj,,2014-02-28T00:04:31Z,0,3
8978,Ugh6Al8e3XwB73gCoAEC,,@circusscene,https://yt3.ggpht.com/ytc/AIdro_n8InUf6_4i0DD--U2DDHD4A_ZBsz6xODIQpotnB1Q=s48-c-k-c0x00ffffff-no-rj,THIS IS AWESOME!,2014-02-26T21:47:32Z,1,3
8979,UggAFbJwUINcCngCoAEC,,@barusradochova1251,https://yt3.ggpht.com/ytc/AIdro_l14Mhu01aJQjpVG7UnlgFexzXWlbKQGUNhlug5IK1QkJ8=s48-c-k-c0x00ffffff-no-rj,Lady gaga is cool :-*,2014-02-21T08:34:17Z,19,3
8980,UgiFAlTSj9xSK3gCoAEC,,@greemrdeseo,https://yt3.ggpht.com/ytc/AIdro_nRYXEmmIBVBWzELxdKC3ypGMbZj6EY3ZerdBJAIsjXkg=s48-c-k-c0x00ffffff-no-rj,ad should have a skip option,2014-02-21T06:23:02Z,0,3
8981,Ugg3j-epGSzl9HgCoAEC,,@carswelk,https://yt3.ggpht.com/ytc/AIdro_kGVVEtATfZk29SwRJSBkwK-dKhkBDiHN1uPvP-HlsAL8s=s48-c-k-c0x00ffffff-no-rj,come to SC,2014-02-20T06:41:58Z,0,3
8982,Ugh6_tyZAU5amngCoAEC,,@annahorman1686,https://yt3.ggpht.com/ytc/AIdro_lv0Nm4kibd7NmhU237Vjuhrnys4wU8x6qoEcqXiD0=s48-c-k-c0x00ffffff-no-rj,it is COOL,2014-02-16T16:17:14Z,0,3
8983,UgjWUbc2x1lEWXgCoAEC,,@brayanaguilera2150,https://yt3.ggpht.com/ytc/AIdro_myBSmst8jDOWIi79qqhCVhHjsDKBQYsd4BzArGXpJVS_8=s48-c-k-c0x00ffffff-no-rj,3,2014-02-10T03:57:23Z,0,3
8984,UgjsmkREJcfr6ngCoAEC,,@Littlemonster3012xx,https://yt3.ggpht.com/6jimiuCKNaCQcN03qZeJr8vaKLo7gGXfip26oTF_N-9bjm__d7iQTSbHMmylpa6lsPNlZwc0opo=s48-c-k-c0x00ffffff-no-rj,All bow down to the Queen and then put your PAWS UP! ,2014-02-04T16:26:39Z,3,3
8985,UgjmTAHRNqvEOXgCoAEC,,@TooChakalypse,https://yt3.ggpht.com/ytc/AIdro_nk-B0lZZXTRE9PMR03XQH8s0tBed1NwVb0o9klvJI=s48-c-k-c0x00ffffff-no-rj,all these idiots with phones can't even enjoy the moment... she's right in front of your face and you're watching her on your phone!,2014-02-03T13:53:09Z,2,3
8986,UgjmTAHRNqvEOXgCoAEC.7-H0Z7-Fac472BtxtRmJeq,UgjmTAHRNqvEOXgCoAEC,@vasquezres,https://yt3.ggpht.com/ytc/AIdro_ko8AKU02lOixNOOLP6gmShz56z7JtaVZl-ynQFcS8ChZs=s48-c-k-c0x00ffffff-no-rj,I think they're just recording while watching her perform,2014-04-17T03:44:45Z,0,3
8987,UghOzb-sofv_gHgCoAEC,,@smirnovroman2013,https://yt3.ggpht.com/ytc/AIdro_laAjDh2xOtXp8AUB92pU9Q4T76TDb0gICqykKE_bU=s48-c-k-c0x00ffffff-no-rj,"That's fuckin' strange feeling, when your name is Roma...",2014-01-30T18:27:15Z,0,3
8988,UghfJN_6NWqF4ngCoAEC,,@marakistinellada,https://yt3.ggpht.com/NPIFkRGBYLm83mAI8cWzBgw2JHBHYkXs4ro_bOcscDt1lCxJNTDitGWuU3WPXb_N6y__zo1B=s48-c-k-c0x00ffffff-no-rj,"1:56 .
O.M.G est-elle en train d'imiter un mec qui se branle ? :o",2014-01-26T00:53:20Z,0,3
8989,Ugi0e3Xoz0hQ8XgCoAEC,,@WahkeenaSitka,https://yt3.ggpht.com/ytc/AIdro_lLI-MKgMEfFZ8MZJLhvT_rAjW7vHLf2WWaG4bJZNiDgbq_=s48-c-k-c0x00ffffff-no-rj,honestly i think this performance is more impressive than the official music video!,2014-01-25T00:02:55Z,17,3
8990,Ugi0e3Xoz0hQ8XgCoAEC.7-H0Z7-FK-49Rf2GrSmgTI,Ugi0e3Xoz0hQ8XgCoAEC,@Sunset_City_Blues,https://yt3.ggpht.com/hl5XqAHJ-V64dgCSf1Wpko_bjoHnK4ykn_0aTtTSK-05PsDmtKjY6z45Bu901zzgJvS-IcfqQA=s48-c-k-c0x00ffffff-no-rj,"I very rarely watch the official video, but I watch this a lot. I just love this performance...and...she is awesome. There's just something about her I find fascinating and she's a true legend in my opinion.",2021-08-30T10:53:28Z,0,3
8991,Ugi0e3Xoz0hQ8XgCoAEC.7-H0Z7-FK-49btfmZBR-RG,Ugi0e3Xoz0hQ8XgCoAEC,@mmjust,https://yt3.ggpht.com/h4K8raC9HFSRThWwRF62copnSJ-V8TNHCNr_eenxd_XMwZM2bo4yPEDIYF-sDrBbfTeQaVL46w=s48-c-k-c0x00ffffff-no-rj,Fr,2022-06-05T13:02:10Z,0,3
8992,UghTfc6FnY5FzHgCoAEC,,@bymesh,https://yt3.ggpht.com/qD9VLASNXtjwZPtTgbOENeE8vkq13T8Boo_J6XkSmRJhGHO8nL93iEaWBc_2buKbb4teEkhW-Q=s48-c-k-c0x00ffffff-no-rj,THIS IS INSANE! IM PERFORMING THIS AT HOME LIKE THERES NO TOMORROW OMG,2014-01-24T16:42:10Z,3,3
8993,UgiKxWPkINpyFngCoAEC,,@WahkeenaSitka,https://yt3.ggpht.com/ytc/AIdro_lLI-MKgMEfFZ8MZJLhvT_rAjW7vHLf2WWaG4bJZNiDgbq_=s48-c-k-c0x00ffffff-no-rj,WOW!,2014-01-24T05:48:28Z,1,3
8994,UghNyxkVxgXsJXgCoAEC,,@HollywoodFan21,https://yt3.ggpht.com/ytc/AIdro_k5bcyOh6LFqNXc7aGCV_xU6bRnMG7iZ04u9L1-EGXv-w=s48-c-k-c0x00ffffff-no-rj,"C.S. I would like to  see you again, I am free ! ...  my Carlton homie. Please, send me a private message, on my youtube mail box.",2014-01-18T20:39:04Z,0,3
8995,Ugh3jEIzLuNEyXgCoAEC,,@abcivan98,https://yt3.ggpht.com/ytc/AIdro_kEXEZAq6az_MTQVp8CJofLTWDEJTyc8apUA32A1eeRAw=s48-c-k-c0x00ffffff-no-rj,"2:27 & 4:14 - 4:18
her boots. But she is a good singer. I love her !!",2014-01-16T12:34:18Z,0,3
8996,UgjcM7LzQFs_M3gCoAEC,,@gabbymattox6876,https://yt3.ggpht.com/ytc/AIdro_lc0jmwqpku1ncIE57Ku3VqH3QxD1ENmkwdw-TSs0Y=s48-c-k-c0x00ffffff-no-rj,She's freaky,2014-01-15T21:58:58Z,0,3
8997,UggqFS1NH2JXlXgCoAEC,,@Daki_Gaga,https://yt3.ggpht.com/StXVgpGj_lUeyK0_PuEGDyzjVYg881sTMP2Ly70AwT9YoRGXp3ERyr5OmQsGgHDJlmMPoVtmLww=s48-c-k-c0x00ffffff-no-rj,"She's so talented and beautiful, love her. <3",2014-01-12T09:18:43Z,1,3
8998,Ugg_Edk67qQkCHgCoAEC,,@TheEmeliexx,https://yt3.ggpht.com/ytc/AIdro_mZ8sk59YWCKJ_Tx2eaPuugGuniME7E8Z_wIr1pFPG-ltE=s48-c-k-c0x00ffffff-no-rj,love her outfit!,2014-01-11T21:28:39Z,0,3
8999,Ugj74TLLEiRghngCoAEC,,@fernandogonzalez-on9lj,https://yt3.ggpht.com/ytc/AIdro_lzZ3Wlcg4OyfKLK2aoOKIzK289PMtkK-uuzglbGv5cyg=s48-c-k-c0x00ffffff-no-rj,Little Monsters #musicfans #peopleschoice,2014-01-09T00:25:33Z,1,3
9000,Ugh5lxiiKynkoXgCoAEC,,@vevohazzahdaboss6492,https://yt3.ggpht.com/ytc/AIdro_nTLfJ3ikpMCwq9D4IOcLHEKnidtoZk7Ds74akCUsr4rg=s48-c-k-c0x00ffffff-no-rj,nailed it gaga you bitch,2014-01-08T23:41:50Z,2,3
9001,UgjgBKWrvKb_9XgCoAEC,,@zoebennett9223,https://yt3.ggpht.com/ytc/AIdro_l3IUjhA_R3dG27XhUptcmsel1Z1tMN-wsx0GMc9f66Zg4=s48-c-k-c0x00ffffff-no-rj,I always wondered what lady gaga's real name is,2014-01-07T01:50:04Z,3,3
9002,UgjgBKWrvKb_9XgCoAEC.7-H0Z7-5Glv7-KVnh7857-,UgjgBKWrvKb_9XgCoAEC,@supereend666,https://yt3.ggpht.com/ytc/AIdro_kY-Af7K7w8XRfjvDm2BLDVb6BiFTfCJinnmyiMuY220V8=s48-c-k-c0x00ffffff-no-rj,yeeeee for google....,2014-01-08T10:20:48Z,1,3
9003,UggpPDVjvtOT-ngCoAEC,,@KingsofCowan,https://yt3.ggpht.com/2jR5LFxqpzTpIk3BV7WBLeONZnrENJLOz7kL7GfQYIBGeml_wgRDnEMBCqCxOFemMbMjPzzp4Ec=s48-c-k-c0x00ffffff-no-rj,Xoxo tarah bakiss,2014-01-05T00:44:27Z,0,3
9004,UggUuYwyEC8jp3gCoAEC,,@creacionessamadith,https://yt3.ggpht.com/4DyVZlva7srGHfWdg9EDeGjC5OVa43HfdxKmWNLqp3p4zEFqnfLucuvc3JriXWoX9Fw_c8iiCg=s48-c-k-c0x00ffffff-no-rj,"me encanta lady gaga, sobre todo por que su voz en concierto suena como en sus discos , tiene una excelente voz, escuche katy Perry , pero su voz no rinde en concierto, lastima ",2014-01-04T03:09:48Z,6,3
9005,UggUuYwyEC8jp3gCoAEC.7-H0Z7-GLiT7-hq5cco0Dn,UggUuYwyEC8jp3gCoAEC,@Ozkar1Monsthealegre,https://yt3.ggpht.com/GoFFyVn8JU4zwtXAVTkzZVEC8ABANiz2AyXPCbUxrJcjfQntA6qRoHQC268pedNoqpblKzew=s48-c-k-c0x00ffffff-no-rj,de Acuerdo!!! Pensamos Igual,2014-01-14T22:28:24Z,2,3
9006,UggUuYwyEC8jp3gCoAEC.7-H0Z7-GLiT71yHtwBJnOa,UggUuYwyEC8jp3gCoAEC,@reycleto,https://yt3.ggpht.com/ytc/AIdro_kJSsl5xxYGfc_PWln4rbI4i5kMdKSuQ-36wyKvjStZ7o4K=s48-c-k-c0x00ffffff-no-rj,A mi me encantan ambas pero Katy debe mejorar un poco su voz en los conciertos,2014-03-12T00:50:42Z,1,3
9007,UggWiyU-Y3Ik53gCoAEC,,@Dikerlz,https://yt3.ggpht.com/ytc/AIdro_ld_bQb9VFqByY0ph3PSyrSBDWFTk1TOEgiMfea5eucEtc=s48-c-k-c0x00ffffff-no-rj,Как я сюда попал???,2013-12-31T05:48:35Z,0,3
9008,UggNpvMFMfUryXgCoAEC,,@alexanderalex1399,https://yt3.ggpht.com/ytc/AIdro_mg5OGoAUqOV2GSdN0JBsBm9u8hQiK3pWc6Ymq_kqw=s48-c-k-c0x00ffffff-no-rj,Roma-mamama Gaga- uh lala <3 aaaaaaaaaaaaaaaw te amoooo ladyyy gagaaaaaaaaaaaaa,2013-12-28T23:20:48Z,0,3
9009,UghTedtQeNPOdngCoAEC,,@jakubkrol7908,https://yt3.ggpht.com/VVXBSpIO3CBGkEnGz5kA-lpvT1DPbPN2mHq6EL5joSZXJQDKEMulm8oA1d1zioSBLCoeE3CIkqw=s48-c-k-c0x00ffffff-no-rj,Beautiful voice ,2013-12-26T14:02:34Z,3,3
9010,Ugj02mxTeaLa1XgCoAEC,,@charlottecanen7399,https://yt3.ggpht.com/ytc/AIdro_noW7xm6DfTwA7ywiOOvBCXHlua9IqqMKhKJZgB7WRvJps=s48-c-k-c0x00ffffff-no-rj,Gaga. Lady. Bad. Romance.  ,2013-12-20T08:59:06Z,1,3
9011,UgjobMn2BcRh7XgCoAEC,,@charlottecanen7399,https://yt3.ggpht.com/ytc/AIdro_noW7xm6DfTwA7ywiOOvBCXHlua9IqqMKhKJZgB7WRvJps=s48-c-k-c0x00ffffff-no-rj,Gaga. Lady. Bad. Romance.  ,2013-12-20T08:59:03Z,1,3
9012,UgjtUtw39nUfcXgCoAEC,,@MrPastrana93,https://yt3.ggpht.com/ytc/AIdro_luIlNX5wvaVzbkDUKH9-Tc__tCZird7TD23ueJud8-Zg=s48-c-k-c0x00ffffff-no-rj,"me encanta este look, wow!!!",2013-12-18T23:01:30Z,1,3
9013,UgjmKj_yZaM1l3gCoAEC,,@daiana8619,https://yt3.ggpht.com/ytc/AIdro_n2m0y0Xhxdwj0hAA5USsuTQxPqZBOoeYrXcEBJ19RsK7xI=s48-c-k-c0x00ffffff-no-rj,la amo es perfecta jamas va a existir nadie de su nivel no me canso de ver sus videos GAGA FOR EVER !!,2013-12-17T16:57:40Z,13,3
9014,UggmzGNbVJuVTngCoAEC,,@inzektordragonfaly9961,https://yt3.ggpht.com/ytc/AIdro_kmUBFIpPFR4eMPQDmTS-29y7tk5Q8qyGATRmx3H92ceZM=s48-c-k-c0x00ffffff-no-rj,I love Gaga,2013-12-16T20:10:48Z,1,3
9015,Ugi-TZAMRTQxAHgCoAEC,,@hectorcrispin5826,https://yt3.ggpht.com/ytc/AIdro_k3iljDI6EJkAWPnryvP0PPZhqCFNsUG-PbZ2IIWLFfHA=s48-c-k-c0x00ffffff-no-rj,Este video me encanto mucho aunque lady gaga me caiga mal ,2013-12-11T00:46:57Z,0,3
9016,UggeXredOtjYAngCoAEC,,@hectorcrispin5826,https://yt3.ggpht.com/ytc/AIdro_k3iljDI6EJkAWPnryvP0PPZhqCFNsUG-PbZ2IIWLFfHA=s48-c-k-c0x00ffffff-no-rj,Este video me encanto mucho aunque lady gaga me caiga mal ,2013-12-11T00:46:54Z,0,3
9017,UgigsQ1JbJJ4v3gCoAEC,,@MrQwerty9521,https://yt3.ggpht.com/ytc/AIdro_lpI6p472eCpxerFsAjHAR97kTqtbARzwMZBzQQikcpUQ=s48-c-k-c0x00ffffff-no-rj,ma swoje rozne zachowania ale co do wystepow nie mozna nic zarzucic,2013-12-08T10:49:44Z,4,3
9018,Ugif27DMara0JXgCoAEC,,@irinaorlova17,https://yt3.ggpht.com/ytc/AIdro_k3OXsXJVSo9FFWfQi_NM-YZF7Yz42noqk1FFC2Lk2dT57k=s48-c-k-c0x00ffffff-no-rj,"Как же у неё хватает дыхания так скакать , при этом точно интонировать !!! Супер !!!",2013-12-07T19:47:36Z,0,3
9019,UggaBJV7j4w5xHgCoAEC,,@inzektordragonfaly9961,https://yt3.ggpht.com/ytc/AIdro_kmUBFIpPFR4eMPQDmTS-29y7tk5Q8qyGATRmx3H92ceZM=s48-c-k-c0x00ffffff-no-rj,Sorry *you'r song,2013-12-07T14:57:16Z,0,3
9020,UggGCBaQtWijrXgCoAEC,,@inzektordragonfaly9961,https://yt3.ggpht.com/ytc/AIdro_kmUBFIpPFR4eMPQDmTS-29y7tk5Q8qyGATRmx3H92ceZM=s48-c-k-c0x00ffffff-no-rj,Love you and you'r singer,2013-12-07T14:56:39Z,0,3
9021,Ugj2YC9zdydE9HgCoAEC,,@Carol-wk2ov,https://yt3.ggpht.com/lrQt6fQBS_XXISgHM7kebZE6n6e81-xB1eCR6Jk5oliNehhWlseMpBI-KSjxNbCQq4p2831G=s48-c-k-c0x00ffffff-no-rj,put your phone and camera down!!!! damn it!,2013-12-05T08:26:58Z,4,3
9022,Ugjedd2j-sC3EHgCoAEC,,@criticallbeetz5344,https://yt3.ggpht.com/ytc/AIdro_nK-UjvVbb_BOmJgsRASnzBNuux0aFhoj6UtEPuOq8Bn8g=s48-c-k-c0x00ffffff-no-rj,forever sick illuminati bitch!,2013-12-01T20:14:35Z,0,3
9023,Ugg_f46fUniWa3gCoAEC,,@2603RAGS,https://yt3.ggpht.com/ytc/AIdro_kxtThVVCnObJGt3PkwE0FhVLa-UlMwofg7SpZwhwKQmA8=s48-c-k-c0x00ffffff-no-rj,,2013-11-30T21:06:50Z,0,3
9024,Ugj5saGaOFzlWHgCoAEC,,@jonathan200640,https://yt3.ggpht.com/ytc/AIdro_n26HLgNuQcX_2AVIM65dHSTF-AmHJenGW2jWcHUaYedg=s48-c-k-c0x00ffffff-no-rj,"i just wanna know what happened with mark kanemura, why he is not him with on artpop??",2013-11-30T17:51:33Z,0,3
9025,UggGT-QPwDURTXgCoAEC,,@TheAd3mir,https://yt3.ggpht.com/ytc/AIdro_lM4KYBaZzadAwkTYmmKc9SmNQ_7R0BIcXJ5t_UOqM=s48-c-k-c0x00ffffff-no-rj,sta mujer me pone en fa,2013-11-29T23:05:28Z,0,3
9026,UghRm1W2mKCVsXgCoAEC,,@Beto_Francis,https://yt3.ggpht.com/_HwWdbx0aFNoJHF7vzCpdUOTur4qg6XszcTGYjHqx96oh9Rit5EFPOiJBemYnJNvlGPrEVyKGHQ=s48-c-k-c0x00ffffff-no-rj,eita prostituta safada,2013-11-29T15:51:49Z,0,3
9027,UgjCVBzIH8lisHgCoAEC,,@TheMetalBazooka,https://yt3.ggpht.com/ytc/AIdro_kVdmTKGniGG-FyZRPAqlTlG0iExCjxE-qmTWc5y6vy6Q=s48-c-k-c0x00ffffff-no-rj,God what a pair of melons she got??? Fuck this. I'll beast that ugly bitch,2013-11-27T00:58:35Z,0,3
9028,UgjCkV9pHfrV8XgCoAEC,,@jewishpinoy,https://yt3.ggpht.com/ytc/AIdro_kk-Nj5tBpDIkvKfHTFXV9YjAOFtNrrhqX7tC_QvbI=s48-c-k-c0x00ffffff-no-rj,this has got to be the lamest crowd i've ever seen.,2013-11-23T07:49:44Z,2,3
9029,UghqxJ6vOUyt-ngCoAEC,,@liam172716,https://yt3.ggpht.com/ytc/AIdro_k1D5Ugy0fXa08WiRiKBe5hDzCI3vo76yCIeLzDgUN7GAY=s48-c-k-c0x00ffffff-no-rj,M enknta i love gaga y a los q no les parezca no m importa es la mejor,2013-11-21T22:37:00Z,2,3
9030,UghUxEtQiYF6H3gCoAEC,,@liam172716,https://yt3.ggpht.com/ytc/AIdro_k1D5Ugy0fXa08WiRiKBe5hDzCI3vo76yCIeLzDgUN7GAY=s48-c-k-c0x00ffffff-no-rj,M enknta i love gaga y a los q no les parezca no m importa es la mejor,2013-11-21T22:36:58Z,0,3
9031,UggMI8FyhoZJ2ngCoAEC,,@ВиталийКот-в3ш,https://yt3.ggpht.com/ytc/AIdro_nkecex4UCzFMDcFklQd5XLei1t3kejytUfD7R27Z6l7Q=s48-c-k-c0x00ffffff-no-rj,Супер,2013-11-21T08:51:58Z,0,3
9032,UghthSNj2e127HgCoAEC,,@thomasemanuelzoller4824,https://yt3.ggpht.com/ytc/AIdro_l-tw6qGSQAxuUV2cTRlfFkIz3GrQ9K_Kx-yD7oYFgTtXM=s48-c-k-c0x00ffffff-no-rj,"Lass Die sonne rein........analisieren sie ihre Psyche rauchen Sie nicht zuviel Iceballs.........
greets Lass die sonne rein",2013-11-18T23:30:37Z,0,3
9033,Ugi3te2iSZSmPXgCoAEC,,@harrisdevon1871,https://yt3.ggpht.com/ytc/AIdro_lMxmvSsXO9qC8DBEp_Kdd42otXfP07nSA_VH_oqg8=s48-c-k-c0x00ffffff-no-rj,Its alright,2013-11-18T05:43:33Z,0,3
9034,Uggn0fOlZKmMingCoAEC,,@Mm_173,https://yt3.ggpht.com/ytc/AIdro_lnoXlyznzZQrLvOeJGLz8zglcKq2QRIZ-eDE0fnIBnxbs=s48-c-k-c0x00ffffff-no-rj,普通にカメラで撮ってるけど…いいの？,2013-11-16T12:52:05Z,0,3
9035,UgiQ_Fh8-ntsjngCoAEC,,@Mm_173,https://yt3.ggpht.com/ytc/AIdro_lnoXlyznzZQrLvOeJGLz8zglcKq2QRIZ-eDE0fnIBnxbs=s48-c-k-c0x00ffffff-no-rj,普通にカメラで撮ってるけど…いいの？,2013-11-16T12:52:03Z,0,3
9036,UggY_6YRrDRf93gCoAEC,,@JayCem,https://yt3.ggpht.com/ytc/AIdro_khMgQQuG45H-ht1VzsitmIrkhiHiivPradCavNrwMY9sM=s48-c-k-c0x00ffffff-no-rj,"Epoustouflante et géniale, j' adore ♥",2013-11-11T07:15:59Z,33,3
9037,UggY_6YRrDRf93gCoAEC.7-H0Z7-PhtW7-H6zPHX6Ny,UggY_6YRrDRf93gCoAEC,@JayCem,https://yt3.ggpht.com/ytc/AIdro_khMgQQuG45H-ht1VzsitmIrkhiHiivPradCavNrwMY9sM=s48-c-k-c0x00ffffff-no-rj,"***** C' est ce qui fait que je l' adore, elle est entière et malgré son talent et son succès elle reste authentique et si humaine et même ceux qui la critiquent ne peuvent que s' incliner, bonne journée à toi, bisous ♥",2013-11-11T08:12:09Z,2,3
9038,UggY_6YRrDRf93gCoAEC.7-H0Z7-PhtW7-H8Mupun9o,UggY_6YRrDRf93gCoAEC,@JayCem,https://yt3.ggpht.com/ytc/AIdro_khMgQQuG45H-ht1VzsitmIrkhiHiivPradCavNrwMY9sM=s48-c-k-c0x00ffffff-no-rj,"***** Merci à vous et bonne journée, amitié ♥",2013-11-11T08:24:14Z,0,3
9039,UggY_6YRrDRf93gCoAEC.7-H0Z7-PhtW7-IFKWE_3qc,UggY_6YRrDRf93gCoAEC,@anamartau3923,https://yt3.ggpht.com/ytc/AIdro_kqrRNv8OanWTM8j90_VQWCMeW844HKFQ6UZstdzJzS0cuE=s48-c-k-c0x00ffffff-no-rj,Bonjour comment allez-vous vraiment comme Lady Gaga Bad Romance (Gga en direct Sydney mostre Hall) et tres bon chanteur Ana Martau baires.,2013-11-11T18:44:18Z,0,3
9040,UggY_6YRrDRf93gCoAEC.7-H0Z7-PhtW7-IFW6t9zcs,UggY_6YRrDRf93gCoAEC,@JayCem,https://yt3.ggpht.com/ytc/AIdro_khMgQQuG45H-ht1VzsitmIrkhiHiivPradCavNrwMY9sM=s48-c-k-c0x00ffffff-no-rj,"Ana Martau Merci Ana d' appréçier cette grande Artiste, belle soirée à toi et bisous ♥",2013-11-11T18:45:53Z,0,3
9041,UggY_6YRrDRf93gCoAEC.7-H0Z7-PhtW772WW5VMS9M,UggY_6YRrDRf93gCoAEC,@xochels5211,https://yt3.ggpht.com/ytc/AIdro_m7A-8ZUTxofCkoO1qTr7z1qHA5ol_CUO1aqKVGqjWEeQg=s48-c-k-c0x00ffffff-no-rj,Ana Martau bonjour comment ,2014-05-23T12:17:44Z,0,3
9042,Ugin3AmdVjVPRHgCoAEC,,@miabajic6763,https://yt3.ggpht.com/ytc/AIdro_kkDSgwyx8alJLC474gM6sLu-Fw_QSXDJ09Y4v1aAo=s48-c-k-c0x00ffffff-no-rj,She can sing! Love her!,2013-11-10T19:34:22Z,4,3
9043,UgieNHOJB20uongCoAEC,,@lokllok3272,https://yt3.ggpht.com/ytc/AIdro_k2oaif_i2bdfCwxFj2Lon8Nr-zfPJpfbBcL-_4I102ZnM=s48-c-k-c0x00ffffff-no-rj,Мне пофиг что меня не поймут!Мне она нравится!!!Девушка блондинка(на подтанцовке)просто супер!!!,2013-11-10T15:11:41Z,1,3
9044,UgjNspi2gorkWXgCoAEC,,@OyunsanaaByambadorj,https://yt3.ggpht.com/ytc/AIdro_mFiWy94JyQq9-ojb8qOIWROEEg9hLW_TXKvuHfYSdc6pM=s48-c-k-c0x00ffffff-no-rj,omg!!! she is incredible ,2013-11-09T04:16:43Z,1,3
9045,Ugiv505IgV2r0HgCoAEC,,@fatimavasquz4390,https://yt3.ggpht.com/ytc/AIdro_nYu3TIFi9ekM0pLPZ9T0l6lSxNKKzNOttkwI813ss=s48-c-k-c0x00ffffff-no-rj,Opordios pue bella cansion ;-),2013-11-07T23:33:29Z,0,3
9046,Ugh44e3AmRR-jHgCoAEC,,@fatimavasquz4390,https://yt3.ggpht.com/ytc/AIdro_nYu3TIFi9ekM0pLPZ9T0l6lSxNKKzNOttkwI813ss=s48-c-k-c0x00ffffff-no-rj,Me gusta :-),2013-11-07T23:07:23Z,1,3
9047,UgwGp-wytDIh0QnQFAp4AaABAg,,@MapleStory012,https://yt3.ggpht.com/ytc/AIdro_kZCC-NKB_HQt1tZgjGyOx0p2O909mEgLfQuf5OgEo=s48-c-k-c0x00ffffff-no-rj,"I don't think you know Gaga well enough. Gaga treats this song as her life, she performs it all the time, even during the Born This Way era. She told us that she likes to create new music, not a copy from the old one, so don't ask her which is the next Bad Romance or the next Poker Face. But when it comes to perform, she will even perform old songs from all eras I think.

Source: A fan who has known Gaga for an extremely long time.",2013-11-06T14:14:39Z,0,3
9048,UgxPqMDmB0FWh5TPIaN4AaABAg,,@dianalloyd8835,https://yt3.ggpht.com/ytc/AIdro_lX-lyRumMrZSZ3KfVCKlbkkq9fUW36zN6YU0N0X9V88w=s48-c-k-c0x00ffffff-no-rj,I love you Gaga!!!!,2013-11-05T19:55:43Z,0,3
9049,Ugw9AoacFIpKpZxMPzd4AaABAg,,@krustonazira5201,https://yt3.ggpht.com/ytc/AIdro_le0kUxB9-CSIgUsn3jFLhRiNSokSO5v3lTxUQaGc0=s48-c-k-c0x00ffffff-no-rj,GOOD GIRL ...,2013-11-05T12:16:14Z,0,3
9050,UgyId2A8b765yndpnxN4AaABAg,,@juanmanuelgutierrezgarcia5763,https://yt3.ggpht.com/ytc/AIdro_kXNOQoRXzpXQlp1-OGuUaJRb0zSxwL5fLI-9dtHefShA-Q=s48-c-k-c0x00ffffff-no-rj,♥♪♥♪♥♪♥♪♥♪♥ ♥♪♥♪♥♪♥♪♥♪♥ ♥♪♥♪♥♪♥♪♥♪♥ ♪♥♪♥♪♥♪♥,2013-11-04T11:17:09Z,0,3
9051,UgxXjtIexRYVnGy0yRd4AaABAg,,@juanmanuelgutierrezgarcia5763,https://yt3.ggpht.com/ytc/AIdro_kXNOQoRXzpXQlp1-OGuUaJRb0zSxwL5fLI-9dtHefShA-Q=s48-c-k-c0x00ffffff-no-rj,Love love love ♥♪♥,2013-11-04T11:16:16Z,0,3
9052,Ugy-_Y4eVoJGq_1ED1p4AaABAg,,@tristanthehippie,https://yt3.ggpht.com/HNQDzZqeVfVupbKDbvpSh6HGNAsiSinnqYP94jfIGSq3KrGun5YsMIAgFNOZ9q_srWIoUU9gXQ=s48-c-k-c0x00ffffff-no-rj,I love those boots,2013-11-03T19:26:48Z,0,3
9053,UgzpsnZ0oB8ZcBJCQHJ4AaABAg,,@taleydaley2012,https://yt3.ggpht.com/ytc/AIdro_niJ0TP4oCC2fRtUdPc-g4xdrdyfv04gNuCb8qEjY4=s48-c-k-c0x00ffffff-no-rj,Who cares? No one.,2013-11-02T23:42:04Z,0,3
9054,Ugz_1fln5LkKO0SCMp54AaABAg,,@MichaelSmith-lt2cn,https://yt3.ggpht.com/ytc/AIdro_ns3MCU0PpSzJIIM7PJqSROUbGTdPtd5VcnvqcN00vQUA=s48-c-k-c0x00ffffff-no-rj,She sounds different from the videos,2013-11-01T22:58:44Z,0,3
